A[1][0.8376145352986397, 0.03636363636363636, 0.7272727272727273, 0.10814398199753153, 0.14285714285714285, 59.0, 0.27201562713141847][0, 0, 0, 0, 0, 0, 0]
A[2][0.7953849002109595, 0.032887700534759354, 0.8489304812834224, 0.12013755352796825, 0.15476190476190477, 48.5, 0.2669337739454205][0.0017833420796386293, 1.2082129886470869e-05, 0.014800609110926817, 0.00014384575805570214, 0.00014172335600907027, 110.25, 2.5825231804037944e-05]
A[3][0.8037072861701869, 0.029500891265597146, 0.8689839572192514, 0.1197488679341695, 0.15079365079365079, 48.333333333333336, 0.26831223582967834][0.0010994573639823493, 4.04524960202846e-05, 0.008606730246790014, 7.237610850033114e-05, 0.00011810279667422534, 55.208333333333336, 1.8613087401073923e-05]
A[4][0.8298292387854715, 0.02722770926552439, 0.8660236822001528, 0.11518341954861648, 0.14880952380952378, 49.5, 0.27339999800401826][0.0034623972097289125, 4.7637756302008845e-05, 0.005772873077281472, 0.00013162401484481545, 9.448223733938025e-05, 42.25, 0.00011595002070462528]
A[5][0.8194760357163157, 0.031538264973395125, 0.8586726042967076, 0.11614275055882399, 0.15238095238095234, 48.6, 0.27168081334366095][0.0031327419762525875, 0.00012863276977979137, 0.004599846539673705, 0.00010331959106934038, 0.00013463718820861696, 35.7375, 0.00010174049501050815]
A[6][0.8071971962479529, 0.03385764505358685, 0.8632877763078625, 0.12000661167659048, 0.15079365079365073, 48.5, 0.2684579714489404][0.0034108129731410058, 0.00013518335956217404, 0.003807676107894244, 0.0001722322092797981, 0.0001228269085411943, 28.649999999999995, 0.00014371265527860367]
A[7][0.807794782773143, 0.03219544179196333, 0.8701196812797551, 0.11951541331459847, 0.1530612244897959, 48.57142857142857, 0.26859386168974597][0.0028448439118697925, 0.00013199323741580808, 0.003499787902060005, 0.0001452157718822638, 0.000138348990389807, 23.91071428571428, 0.00011988980916832642]
A[8][0.7911081923357024, 0.03458126797822433, 0.8607136954787601, 0.12439002658899861, 0.15476190476190474, 47.875, 0.2643806521025274][0.004665976042160624, 0.00015867439337051062, 0.003707598752873881, 0.00031456549821303403, 0.0001417233560090706, 24.374999999999993, 0.00024477177377949324]
A[9][0.7968441569572907, 0.03296112709175496, 0.8606343959811201, 0.12145953191846161, 0.1534391534391534, 48.55555555555556, 0.2658355642364558][0.004378840648151564, 0.0001624638026272846, 0.00324420550445758, 0.00035253500206281646, 0.0001397549760645001, 25.49652777777777, 0.00023322622591412539]
A[10][0.7918423601864977, 0.03158809130565639, 0.8591863409983928, 0.12229430118707137, 0.15476190476190474, 49.3, 0.2645175425099743][0.004142482507720098, 0.00016326454170110402, 0.002904706858514532, 0.00032033284359621165, 0.00014172335600907057, 28.20555555555555, 0.00022468401352733025]
