B[9][0.740390951990556, 0.051056445364254695, 0.5765606329374078, 0.13794620423879014, 0.25, 37.44444444444444, 0.25370318293091576][0.013991882515375465, 0.0007171803543531173, 0.007787531246105158, 0.0010592548482496612, 0.0, 23.027777777777782, 0.0006244067655325427]
B[10][0.744010132934724, 0.049950800827829225, 0.594904569643667, 0.13719262159544787, 0.25, 36.6, 0.25503478272406144][0.012568213609622245, 0.0006497181467231569, 0.010287250135370362, 0.0009472387331142772, 0.0, 27.6, 0.0005727598161199823]
C[1][0.7994586831667236, 0.03125, 0.4375, 0.2098060472935369, 0.25, 36.0, 0.26785326620252564][0, 0, 0, 0, 0, 0, 0]
C[2][0.5584899927371842, 0.043402777777777776, 0.4131944444444444, 0.18978728490650332, 0.25, 38.0, 0.28182339043061866][0.058065909767327215, 0.00014769000771604933, 0.0005907600308641973, 0.000400750847508511, 0.0, 4.0, 0.00019516437094835228]
C[3][0.5308083514137073, 0.048935185185185186, 0.3954629629629629, 0.17740366437690427, 0.25, 43.333333333333336, 0.25087531507913097][0.031331774682748496, 0.00016566759902263373, 0.0012385963220164604, 0.0006604375960175754, 0.0, 87.33333333333333, 0.0029709322893582578]
C[4][0.4934509103970817, 0.04757095410628019, 0.4379015700483091, 0.1710429168321513, 0.25, 39.25, 0.2436424755595682][0.026470163385741628, 0.00011788957176169028, 0.0080298723667219, 0.0006021281679907078, 0.0, 124.91666666666669, 0.0021898773963018353]
C[5][0.5095518143263156, 0.042707926075721825, 0.396832883945624, 0.1668507779898503, 0.26666666666666666, 49.4, 0.23579156531404957][0.021148818075998322, 0.0002066623869512495, 0.014455589166045817, 0.000539466266358676, 0.0013888888888888883, 608.8, 0.0019505920056423216]
C[6][0.5332901433220819, 0.04406451466762129, 0.3758918100676811, 0.16935711656935262, 0.27777777777777773, 51.666666666666664, 0.232917952777311][0.020300104041866076, 0.00017637190520703033, 0.014195642783805449, 0.00046926341153755163, 0.001851851851851851, 517.8666666666667, 0.0016100194985816639]
C[7][0.5128765207896437, 0.04125390455830954, 0.38142642953536426, 0.17762285504179914, 0.2857142857142857, 50.714285714285715, 0.22483105113260832][0.019833765262499813, 0.0002022732919784832, 0.012044126408402278, 0.0008693098704121371, 0.001984126984126984, 437.9047619047619, 0.001799468762962385]
C[8][0.5103374316992544, 0.04424934040156433, 0.3745089954086611, 0.1775761791459014, 0.28125, 50.625, 0.22182572725596128][0.01705194601227131, 0.0002451581945385725, 0.010706344080665885, 0.000745140175181609, 0.0018601190476190475, 375.41071428571433, 0.001614657569653259]
C[9][0.5331470894762798, 0.04550558652978557, 0.3884524403632543, 0.17887552169416526, 0.2777777777777778, 49.44444444444444, 0.22516329641776217][0.019602977151882563, 0.00022871680923328884, 0.011117827985398588, 0.0006671922728034671, 0.001736111111111111, 341.0277777777778, 0.00151307968463484]
C[10][0.5310278133817391, 0.042383599305378446, 0.37817862489835746, 0.17788407234400944, 0.2833333333333333, 51.9, 0.22163268359123783][0.017469781891100083, 0.00030077187272320335, 0.010938026606866283, 0.0006028895161867709, 0.0018518518518518515, 363.4333333333334, 0.0014696119889835942]
D[1][0.44606444949687807, 0.061224489795918366, 0.4897959183673469, 0.11379849380022329, 0.25, 53.0, 0.18125603936108073][0, 0, 0, 0, 0, 0, 0]
D[2][0.45274505213766025, 0.055612244897959184, 0.4032312925170068, 0.11456781582692509, 0.25, 58.5, 0.18121688823260707][4.4630451644025535e-05, 3.149729279466886e-05, 0.007493434448609376, 5.918563807685595e-07, 0.0, 30.25, 1.532810860760212e-09]
D[3][0.44617773970006097, 0.04602337579327032, 0.32474927331111414, 0.10345769988519844, 0.25, 90.0, 0.17845206717272669][0.00015170400378115362, 0.0002915878785179038, 0.022224999240206992, 0.0003705999569062099, 0.0, 2991.875, 2.2933472884904414e-05]
D[4][0.43577860265275586, 0.04436005152999212, 0.2927745534085325, 0.09796113584169458, 0.25, 100.25, 0.17569958371320876][0.0005337042078353022, 0.0002054585094311759, 0.018906197011532205, 0.00036791550307483127, 0.0, 2414.833333333333, 4.559364270294879e-05]
D[5][0.4171732101608437, 0.04548804122399369, 0.2975529760601593, 0.09904628984046483, 0.25, 93.0, 0.17166922471094653][0.0021310813047669946, 0.0001604556858222508, 0.014293814373837057, 0.00028182442331135875, 0.0, 2073.9375, 0.000115414200462793]
D[6][0.4320273009179229, 0.05113421424750797, 0.3114528768755296, 0.10059830154413858, 0.25, 88.66666666666667, 0.17636269825947828][0.0030287291171308753, 0.0003196401675265628, 0.012594294955132432, 0.00023991198061912872, 0.0, 1771.8166666666668, 0.0002245035240748383]
D[7][0.4446776693827251, 0.04807260796886822, 0.2994914333614865, 0.10232463314237503, 0.25, 91.0, 0.17839963586557528][0.003644163687009233, 0.00033198083730998014, 0.011496778712521203, 0.00022078819602542753, 0.0, 1514.625, 0.00021613007374028998]
D[8][0.43710173248619777, 0.046810367415797666, 0.3031942446976298, 0.1009914788400158, 0.25, 90.0, 0.17621642191977985][0.0035827274334606567, 0.0002973010131190812, 0.009964068247918173, 0.00020346542831584322, 0.0, 1306.25, 0.00022338573398517393]
D[9][0.42082582930325335, 0.04315242535725225, 0.30345661257073264, 0.10492686341250497, 0.25, 88.44444444444444, 0.17146977394175034][0.005519031724063294, 0.0003805632474122756, 0.00871917924903593, 0.00031741751537683486, 0.0, 1164.7465277777778, 0.00039823852048301176]
D[10][0.426525886803476, 0.042285458683596, 0.29954773292285475, 0.10686820262345764, 0.25, 88.7, 0.17304528662850616][0.005230712532003596, 0.000345794754276551, 0.007903174955714541, 0.0003198368818770101, 0.0, 1035.9833333333333, 0.00037881219824618484]
E[1][0.24114532757103183, 0.12790697674418605, 0.3023255813953488, 0.06688583099615038, 0.25, 90.0, 0.12876041295260413][0, 0, 0, 0, 0, 0, 0]
E[2][0.28403675748906604, 0.06960320588621732, 0.2161345421101038, 0.07710574549616672, 0.25, 135.5, 0.13511703841402467][0.001839674760413639, 0.003399329696258524, 0.007428895253070653, 0.00010444665238764419, 0.0, 2070.25, 4.0406687256779785e-05]
E[3][0.2873471288121151, 0.05830689916224011, 0.21551826616864064, 0.07902605371477611, 0.25, 119.66666666666667, 0.13737447621431398][0.0009527130550962164, 0.00208248448493578, 0.003715587014643405, 6.328607715719835e-05, 0.0, 1787.2083333333335, 3.549141989491486e-05]
E[4][0.26067336829673543, 0.059639265280770994, 0.2252750632628441, 0.08184692430006679, 0.25, 118.25, 0.130199052865539][0.0034811000368581207, 0.0013954237878524226, 0.0028578383679120994, 7.40199615406318e-05, 0.0, 1199.5000000000002, 0.00022960774753319038]
E[5][0.2830131771433173, 0.052753429031339484, 0.21383349598842655, 0.08320326347957199, 0.25, 119.2, 0.13507841087167954][0.005106160324152682, 0.0012836415451592418, 0.0027979260844091885, 6.47132510047779e-05, 0.0, 904.1375000000003, 0.00029124648341033086]
E[6][0.2834026149180008, 0.045945317843576555, 0.2238295006252761, 0.08514624768884861, 0.25, 114.0, 0.13532652138934595][0.004085838230004249, 0.0013050155037970502, 0.0028378615197268567, 7.442172662881216e-05, 0.0, 885.5500000000002, 0.00023336653970212486]
E[7][0.2888126364213338, 0.04912196074903964, 0.23730840313335352, 0.08241258348281251, 0.25, 104.57142857142857, 0.13810137647503656][0.0036097435203358884, 0.0011581503408726781, 0.003636650289528175, 0.00011432854546355137, 0.0, 1360.2440476190477, 0.0002483708616445187]
E[8][0.2788226969183374, 0.04590569226359682, 0.22518871239080715, 0.08468618506487599, 0.25, 113.375, 0.13360753297384576][0.0038924570047618482, 0.0010754553559402023, 0.004292224049155295, 0.00013935000934330816, 0.0, 1785.9464285714287, 0.00037444634528657517]
E[9][0.2697868946786353, 0.06799182101917826, 0.24508500203059924, 0.08461181334408743, 0.25, 111.66666666666667, 0.13103642976809382][0.004140711378201655, 0.00533119718712077, 0.007318457115885373, 0.00012198103855107212, 0.0, 1588.96875, 0.0003871356973774033]
E[10][0.2577143197786354, 0.06988829109117348, 0.24956200907391612, 0.08799037730707282, 0.25, 107.8, 0.12748172776966496][0.005138102983340331, 0.004774807931447087, 0.0067057311347794215, 0.00022257453434301036, 0.0, 1561.927777777778, 0.00047047968286736773]
F[1][0.3242354863654087, 0.21100917431192662, 0.3211009174311927, 0.1513462442491192, 0.2, 113.0, 0.12696595721562867][0, 0, 0, 0, 0, 0, 0]
F[2][0.31151713539834236, 0.19448763800342095, 0.3046182553257658, 0.1590981391952781, 0.2, 117.5, 0.12546291504642118][0.00016175645132147855, 0.0002729611619932716, 0.00027167815008167405, 6.009187525628427e-05, 0.0, 20.25, 2.259135762415982e-06]
F[3][0.27641600826723295, 0.1733742723301495, 0.29597501174723184, 0.18820114650053807, 0.20000000000000004, 120.33333333333333, 0.11406657391349045][0.0037771456032836583, 0.001473803211156469, 0.0003599560537144429, 0.002571001040258184, 0.0, 34.20833333333333, 0.0003907593415355947]
F[4][0.30432157901190565, 0.16235829045450867, 0.28232608639663076, 0.18058379009165956, 0.2, 120.25, 0.1198413636216141][0.005632980583199504, 0.0014679429008421004, 0.0009851433553814165, 0.001946097168144986, 1.925929944387236e-34, 22.833333333333332, 0.0003938990123825996]
F[5][0.31518361509947873, 0.16466924105925912, 0.29542608650860896, 0.17341968338472702, 0.2, 115.4, 0.12295924253064498][0.004814654577238327, 0.0011276596391195574, 0.001596907531205206, 0.0017161950006503188, 1.4444474582904269e-34, 134.7375, 0.00034403010374384815]
F[6][0.3189338041371111, 0.15971114003615508, 0.2871936964291318, 0.17020323689908212, 0.19999999999999998, 117.83333333333333, 0.12359987862319144][0.003936107168698531, 0.0010496243058274776, 0.0016841595034882083, 0.0014350291684903597, 1.1555579666323415e-34, 143.31666666666663, 0.00027768657061351767]
F[7][0.3039235763873832, 0.1615258047600541, 0.2831118383185662, 0.17069603947624398, 0.19999999999999998, 118.14285714285714, 0.12078517126890286][0.004857237866939682, 0.0008977379779440428, 0.0015200972123503727, 0.0011975576210690347, 2.063496368986324e-34, 120.10119047619045, 0.00028686351794326835]
F[8][0.3060004724959592, 0.14971136782484115, 0.270274404920498, 0.168216138921812, 0.19999999999999998, 128.125, 0.12093338562595782][0.0041978547226577, 0.0018861370561495997, 0.002621338037727585, 0.0010756772149952917, 2.731676145610467e-34, 900.0892857142858, 0.00024605875534504206]
F[9][0.3010076628426704, 0.15256994878777302, 0.2733823170443413, 0.17231037458770512, 0.19999999999999998, 127.0, 0.1198022226467865][0.0038974762164312505, 0.0017239132902256286, 0.0023806028429374263, 0.0010920824543117214, 3.246185491581263e-34, 798.96875, 0.00022681717809594154]
F[10][0.3121580041366586, 0.16204413670469464, 0.2815279563076491, 0.17304380400598868, 0.19999999999999998, 124.0, 0.12213550702570893][0.0047077244132186285, 0.0024299697359408843, 0.0027796058060237964, 0.0009761191465042344, 3.6558701924937953e-34, 800.1944444444445, 0.0002560574293478482]
